transaction_id,date,region,city,merchant_id,merchant_category,channel,payment_method,customer_segment,acquisition_source,device_type,amount_kzt,is_refunded,is_canceled,delivery_time_hours,suspicious_flag
214,2024-01-03,Kostanay,Pavlodar,2946,food_delivery,online_store,card_kz,entrepreneur,tiktok,android,10536.78,0,0,3.7,0
215,2024-01-03,Pavlodar,Aktobe,4355,grocery,online_store,wallet,retired,google_ads,android,14007.36,0,0,10.1,0
216,2024-01-03,Pavlodar,Astana,4502,grocery,marketplace,wallet,salary_worker,google_ads,android,5932.31,0,0,8.6,0
217,2024-01-03,Oskemen,Astana,2179,retail_fashion,online_store,card_kz,salary_worker,instagram,web,13117.92,0,0,2.8,0
218,2024-01-03,Astana,Atyrau,2515,grocery,offline_pos,card_kz,student,google_ads,web,3751.63,0,0,,0
219,2024-01-03,Atyrau,Shymkent,4022,healthcare_services,offline_pos,cash,salary_worker,tiktok,web,13520.34,0,0,,0
220,2024-01-03,Aktobe,Pavlodar,2369,electronics,online_store,card_kz,student,tiktok,web,6847.36,0,0,6.8,0
221,2024-01-03,Atyrau,Oskemen,3062,travel,offline_pos,cash,salary_worker,google_ads,unknown,11819.26,0,0,,0
222,2024-01-03,Pavlodar,Pavlodar,1373,food_delivery,offline_pos,qr_kaspi,salary_worker,tiktok,web,16838.73,0,0,11.8,0
223,2024-01-03,Oskemen,Almaty,1819,ecommerce_general,offline_pos,card_intl,student,instagram,ios,18793.55,0,0,,0
224,2024-01-03,Shymkent,Pavlodar,2773,food_delivery,offline_pos,card_kz,entrepreneur,tiktok,web,28093.54,0,0,7.5,0
225,2024-01-03,Aktobe,Taraz,3550,food_delivery,online_store,card_kz,salary_worker,google_ads,web,4115.23,0,0,2.2,0
226,2024-01-03,Almaty,Karaganda,4362,food_delivery,marketplace,cash,student,organic,ios,8217.1,1,0,8.3,0
227,2024-01-03,Aktobe,Taraz,2955,grocery,online_store,qr_kaspi,salary_worker,organic,android,12010.62,0,0,6.2,0
228,2024-01-03,Atyrau,Karaganda,1900,ecommerce_general,online_store,qr_kaspi,entrepreneur,google_ads,unknown,5315.63,0,0,10.4,0
229,2024-01-03,Oskemen,Pavlodar,2902,ride_hailing,social_media,card_kz,unknown,instagram,android,11580.78,0,0,,0
230,2024-01-03,Taraz,Aktobe,4198,grocery,online_store,cash,salary_worker,tiktok,ios,4947.85,0,0,4.4,0
231,2024-01-03,Pavlodar,Almaty,3918,digital_services,mobile_app,qr_kaspi,student,referral,web,13462.0,0,0,9.6,0
232,2024-01-03,Pavlodar,Aktobe,4277,ride_hailing,social_media,card_kz,entrepreneur,tiktok,web,4116.06,0,0,,0
233,2024-01-03,Taraz,Taraz,3058,electronics,online_store,qr_kaspi,student,tiktok,ios,64219.97,0,0,5.5,0
234,2024-01-03,Almaty,Astana,4035,food_delivery,social_media,card_kz,retired,organic,web,11287.28,0,0,7.8,0
235,2024-01-03,Kostanay,Oskemen,3701,ecommerce_general,offline_pos,qr_kaspi,salary_worker,tiktok,web,9066.04,0,0,,0
236,2024-01-03,Shymkent,Kostanay,4709,retail_fashion,mobile_app,qr_kaspi,salary_worker,marketplace,web,5323.85,0,0,15.9,0
237,2024-01-03,Karaganda,Taraz,1277,electronics,marketplace,cash,retired,referral,web,21263.77,0,0,4.0,0
238,2024-01-03,Almaty,Taraz,3773,ecommerce_general,marketplace,card_kz,student,organic,ios,17662.17,0,0,1.5,0
239,2024-01-03,Taraz,Shymkent,4765,ecommerce_general,online_store,qr_kaspi,retired,google_ads,web,17142.73,0,0,7.4,0
240,2024-01-03,Kostanay,Atyrau,1709,education_services,social_media,card_kz,retired,tiktok,ios,13445.33,0,0,,0
241,2024-01-03,Karaganda,Shymkent,3065,ecommerce_general,mobile_app,cash,student,tiktok,ios,7656.21,0,0,3.4,0
242,2024-01-03,Pavlodar,Oskemen,1279,ride_hailing,social_media,qr_kaspi,salary_worker,google_ads,web,2039.43,0,0,,0
243,2024-01-03,Aktobe,Shymkent,3208,education_services,online_store,card_intl,entrepreneur,google_ads,web,19617.77,0,0,6.6,0
244,2024-01-03,Kostanay,Oskemen,4122,grocery,online_store,card_kz,salary_worker,tiktok,web,37259.88,0,0,8.0,0
245,2024-01-03,Taraz,Kostanay,4668,food_delivery,offline_pos,wallet,salary_worker,organic,android,4659.85,0,0,1.3,0
246,2024-01-03,Shymkent,Almaty,2945,grocery,social_media,qr_kaspi,salary_worker,marketplace,ios,6440.71,0,0,,0
247,2024-01-03,Karaganda,Atyrau,2162,food_delivery,online_store,card_kz,entrepreneur,instagram,ios,5278.69,0,0,7.4,0
248,2024-01-03,Atyrau,Oskemen,1538,grocery,offline_pos,card_kz,student,tiktok,ios,11368.42,0,0,,0
249,2024-01-03,Karaganda,Atyrau,4391,education_services,social_media,card_kz,student,google_ads,web,6269.75,0,0,,0
250,2024-01-04,Aktobe,Pavlodar,3707,food_delivery,offline_pos,qr_kaspi,salary_worker,google_ads,web,9556.16,0,0,3.9,0
251,2024-01-04,Oskemen,Taraz,4155,ecommerce_general,online_store,card_kz,salary_worker,google_ads,ios,2372.95,0,0,2.6,0
252,2024-01-04,Astana,Atyrau,2766,retail_fashion,online_store,card_kz,student,organic,web,9025.27,0,0,3.7,0
253,2024-01-04,Oskemen,Kostanay,1294,ride_hailing,offline_pos,qr_kaspi,unknown,google_ads,android,5196.84,0,0,,0
254,2024-01-04,Aktobe,Taraz,1987,ecommerce_general,offline_pos,wallet,entrepreneur,google_ads,android,26457.91,0,0,,0
255,2024-01-04,Oskemen,Aktobe,4761,ecommerce_general,online_store,qr_kaspi,entrepreneur,referral,android,12147.42,0,0,4.8,0
256,2024-01-04,Aktobe,Kostanay,4772,ride_hailing,online_store,card_kz,salary_worker,marketplace,android,4661.26,0,0,8.7,0
257,2024-01-04,Taraz,Shymkent,3112,ecommerce_general,online_store,qr_kaspi,salary_worker,referral,ios,10591.08,0,0,2.1,0
258,2024-01-04,Aktobe,Astana,1023,ride_hailing,offline_pos,wallet,salary_worker,tiktok,android,8126.48,0,0,,0
259,2024-01-04,Astana,Oskemen,3249,ecommerce_general,social_media,card_kz,salary_worker,referral,android,3845.0,0,0,,0
260,2024-01-04,Almaty,Taraz,1091,grocery,offline_pos,qr_kaspi,unknown,marketplace,android,9633.07,0,0,,0
261,2024-01-04,Taraz,Oskemen,1999,electronics,offline_pos,cash,unknown,referral,android,15944.53,0,0,,0
262,2024-01-04,Atyrau,Atyrau,3997,grocery,online_store,qr_kaspi,student,google_ads,unknown,5374.3,0,0,8.0,0
263,2024-01-04,Almaty,Taraz,2088,ecommerce_general,online_store,card_kz,salary_worker,tiktok,android,5266.88,0,0,5.0,0
264,2024-01-04,Pavlodar,Pavlodar,3188,healthcare_services,social_media,card_intl,entrepreneur,referral,web,29754.05,0,0,,0
265,2024-01-04,Atyrau,Aktobe,1411,ecommerce_general,mobile_app,card_kz,salary_worker,organic,web,6273.11,0,0,7.5,0
266,2024-01-04,Aktobe,Shymkent,1167,electronics,offline_pos,wallet,salary_worker,google_ads,android,20005.57,0,0,,0
267,2024-01-04,Pavlodar,Karaganda,1314,food_delivery,offline_pos,qr_kaspi,student,referral,android,11798.81,0,0,10.2,0
268,2024-01-04,Almaty,Aktobe,2028,food_delivery,offline_pos,wallet,student,referral,web,12254.99,0,0,3.8,0
269,2024-01-04,Pavlodar,Almaty,2451,ecommerce_general,offline_pos,card_kz,retired,tiktok,android,3659.72,0,0,,0
270,2024-01-04,Atyrau,Pavlodar,4059,food_delivery,mobile_app,qr_kaspi,student,instagram,ios,2782.22,0,0,5.3,0
271,2024-01-04,Almaty,Astana,4826,education_services,online_store,qr_kaspi,student,offline,web,18963.51,1,0,2.3,0
272,2024-01-04,Aktobe,Pavlodar,2573,ecommerce_general,mobile_app,card_intl,entrepreneur,referral,android,11550.3,0,0,2.8,0
273,2024-01-04,Oskemen,Astana,1219,ride_hailing,online_store,wallet,retired,referral,android,11201.09,0,0,9.2,0
274,2024-01-04,Karaganda,Kostanay,3766,ride_hailing,social_media,card_kz,student,tiktok,unknown,8238.38,0,0,,0
275,2024-01-04,Kostanay,Kostanay,4549,grocery,social_media,qr_kaspi,salary_worker,instagram,web,4324.4,0,0,,0
276,2024-01-04,Taraz,Atyrau,2946,grocery,mobile_app,card_kz,salary_worker,tiktok,ios,16306.35,0,0,16.0,0
277,2024-01-04,Kostanay,Astana,2311,ecommerce_general,offline_pos,wallet,salary_worker,tiktok,web,6980.6,0,0,,0
278,2024-01-04,Kostanay,Atyrau,1024,ride_hailing,mobile_app,card_kz,salary_worker,offline,ios,6044.92,0,0,15.5,0
279,2024-01-04,Shymkent,Astana,3040,ride_hailing,marketplace,qr_kaspi,salary_worker,google_ads,android,2271.51,0,0,8.2,0
280,2024-01-04,Karaganda,Taraz,3716,retail_fashion,social_media,qr_kaspi,entrepreneur,instagram,web,12737.57,0,1,,0
281,2024-01-04,Aktobe,Almaty,3521,grocery,marketplace,wallet,entrepreneur,instagram,android,21399.82,0,0,18.7,0
282,2024-01-04,Atyrau,Oskemen,4723,electronics,offline_pos,cash,unknown,tiktok,ios,38273.33,0,0,,0
283,2024-01-04,Taraz,Aktobe,1116,travel,online_store,card_kz,salary_worker,tiktok,web,32376.21,0,0,8.4,0
284,2024-01-04,Pavlodar,Astana,4812,digital_services,marketplace,card_kz,salary_worker,tiktok,web,22663.13,0,0,6.2,0
285,2024-01-04,Karaganda,Pavlodar,2051,ecommerce_general,social_media,qr_kaspi,unknown,google_ads,web,5573.54,0,0,,0
286,2024-01-04,Astana,Atyrau,1703,retail_fashion,offline_pos,card_kz,retired,organic,android,32427.42,0,0,,0
287,2024-01-04,Pavlodar,Almaty,2924,healthcare_services,online_store,qr_kaspi,salary_worker,tiktok,android,4902.35,0,0,6.3,0
288,2024-01-04,Taraz,Kostanay,1582,electronics,marketplace,wallet,salary_worker,instagram,android,24547.62,0,0,14.1,0
289,2024-01-04,Astana,Karaganda,4091,grocery,social_media,card_intl,entrepreneur,tiktok,ios,7447.28,0,0,,0
290,2024-01-04,Taraz,Atyrau,2508,food_delivery,offline_pos,card_kz,entrepreneur,tiktok,web,2740.54,0,0,2.7,0
291,2024-01-04,Taraz,Oskemen,2629,retail_fashion,online_store,qr_kaspi,student,instagram,web,21816.09,0,0,8.4,0
292,2024-01-04,Aktobe,Atyrau,3840,retail_fashion,social_media,cash,entrepreneur,tiktok,ios,14866.59,0,0,,0
293,2024-01-04,Karaganda,Aktobe,4845,digital_services,online_store,card_kz,salary_worker,organic,android,9823.32,0,0,6.3,0
294,2024-01-04,Aktobe,Oskemen,4762,grocery,offline_pos,qr_kaspi,student,organic,android,11335.83,0,0,,0
295,2024-01-04,Almaty,Oskemen,3986,electronics,offline_pos,wallet,salary_worker,referral,web,19862.14,0,0,,0
296,2024-01-04,Atyrau,Almaty,4930,ecommerce_general,online_store,card_kz,salary_worker,google_ads,android,8311.57,0,0,13.5,0
297,2024-01-04,Oskemen,Oskemen,3543,food_delivery,online_store,wallet,salary_worker,tiktok,ios,3813.15,0,0,2.4,0
298,2024-01-04,Shymkent,Shymkent,4879,retail_fashion,marketplace,card_kz,salary_worker,tiktok,web,15394.81,0,0,11.6,0
299,2024-01-04,Shymkent,Aktobe,2438,grocery,offline_pos,qr_kaspi,entrepreneur,tiktok,android,6666.25,0,0,,0
300,2024-01-04,Taraz,Kostanay,2424,electronics,offline_pos,card_kz,salary_worker,google_ads,android,7432.96,0,0,,0
301,2024-01-04,Atyrau,Kostanay,4941,grocery,online_store,cash,salary_worker,tiktok,ios,15011.53,0,0,3.4,0
302,2024-01-04,Shymkent,Taraz,4985,retail_fashion,offline_pos,card_intl,salary_worker,instagram,ios,12960.07,0,0,,0
303,2024-01-04,Oskemen,Oskemen,2692,grocery,mobile_app,qr_kaspi,entrepreneur,instagram,web,14551.42,0,0,1.0,0
304,2024-01-04,Karaganda,Pavlodar,2599,education_services,online_store,card_kz,retired,organic,web,15523.52,0,0,6.1,0
305,2024-01-04,Pavlodar,Shymkent,4149,retail_fashion,offline_pos,wallet,entrepreneur,tiktok,web,21774.01,0,0,,0
306,2024-01-04,Atyrau,Atyrau,1281,food_delivery,online_store,qr_kaspi,salary_worker,organic,web,21350.62,0,0,3.2,0
307,2024-01-04,Shymkent,Taraz,2982,ecommerce_general,marketplace,card_kz,salary_worker,tiktok,android,4683.64,0,0,5.5,0
308,2024-01-04,Aktobe,Taraz,3819,ecommerce_general,offline_pos,wallet,salary_worker,instagram,android,11140.72,0,0,,0
309,2024-01-04,Shymkent,Atyrau,4656,grocery,offline_pos,cash,salary_worker,google_ads,ios,3895.02,0,0,,0
310,2024-01-04,Almaty,Astana,1518,retail_fashion,offline_pos,card_kz,entrepreneur,organic,web,7723.12,0,0,,0
311,2024-01-04,Almaty,Astana,2919,digital_services,offline_pos,qr_kaspi,entrepreneur,instagram,ios,11687.39,0,0,,0
312,2024-01-04,Pavlodar,Oskemen,2297,grocery,mobile_app,qr_kaspi,entrepreneur,referral,web,5944.89,0,0,7.5,0
313,2024-01-04,Oskemen,Karaganda,4412,education_services,offline_pos,cash,salary_worker,instagram,unknown,8032.59,0,0,,0
314,2024-01-04,Karaganda,Taraz,1574,ride_hailing,offline_pos,qr_kaspi,retired,instagram,web,2263.35,0,0,,0
315,2024-01-04,Oskemen,Atyrau,2739,education_services,offline_pos,qr_kaspi,entrepreneur,google_ads,ios,18172.09,0,0,,0
316,2024-01-04,Aktobe,Kostanay,3657,healthcare_services,online_store,wallet,unknown,instagram,android,11765.84,0,0,7.6,0
317,2024-01-04,Karaganda,Taraz,3145,ecommerce_general,online_store,wallet,entrepreneur,tiktok,web,7123.29,0,0,10.7,0
318,2024-01-04,Shymkent,Almaty,2980,electronics,marketplace,qr_kaspi,student,google_ads,ios,13920.63,0,0,6.0,0
319,2024-01-04,Pavlodar,Oskemen,4833,ride_hailing,marketplace,card_kz,salary_worker,tiktok,web,5115.32,0,0,7.3,0
320,2024-01-04,Karaganda,Almaty,2955,ride_hailing,social_media,qr_kaspi,student,organic,android,1341.34,0,0,,0
321,2024-01-04,Oskemen,Almaty,4004,retail_fashion,offline_pos,wallet,entrepreneur,tiktok,android,22889.7,0,0,,0
322,2024-01-04,Oskemen,Kostanay,3934,retail_fashion,mobile_app,cash,salary_worker,google_ads,android,15399.77,0,0,3.3,0
323,2024-01-04,Shymkent,Pavlodar,2384,education_services,social_media,card_kz,unknown,instagram,web,47851.96,0,0,,0
324,2024-01-04,Kostanay,Pavlodar,2576,food_delivery,social_media,qr_kaspi,salary_worker,organic,android,4950.73,0,0,13.2,0
325,2024-01-04,Oskemen,Astana,4802,ecommerce_general,mobile_app,cash,salary_worker,organic,ios,11913.45,0,0,2.8,0
326,2024-01-04,Atyrau,Almaty,1799,digital_services,online_store,qr_kaspi,salary_worker,instagram,web,2561.07,0,0,10.7,0
327,2024-01-04,Karaganda,Kostanay,3085,ride_hailing,offline_pos,card_kz,unknown,google_ads,web,10435.87,0,0,,0
328,2024-01-04,Astana,Aktobe,1995,electronics,mobile_app,wallet,salary_worker,google_ads,android,28515.04,0,0,4.9,0
329,2024-01-04,Kostanay,Kostanay,4268,ride_hailing,offline_pos,cash,unknown,tiktok,ios,13510.07,0,0,,0
330,2024-01-04,Pavlodar,Taraz,4577,ecommerce_general,mobile_app,qr_kaspi,entrepreneur,tiktok,ios,7170.66,0,0,11.3,0
331,2024-01-04,Pavlodar,Oskemen,3553,digital_services,online_store,wallet,entrepreneur,tiktok,web,8195.72,0,0,2.6,0
332,2024-01-04,Shymkent,Pavlodar,4784,digital_services,marketplace,card_kz,student,google_ads,android,40365.44,0,0,11.3,0
333,2024-01-04,Atyrau,Karaganda,3909,ride_hailing,offline_pos,qr_kaspi,entrepreneur,google_ads,android,3973.9,0,0,,0
334,2024-01-04,Shymkent,Oskemen,3000,grocery,online_store,card_kz,salary_worker,tiktok,ios,7393.36,0,0,6.9,0
335,2024-01-04,Karaganda,Atyrau,1888,grocery,marketplace,cash,salary_worker,tiktok,web,24189.8,0,0,8.3,0
336,2024-01-04,Oskemen,Shymkent,1383,ride_hailing,online_store,qr_kaspi,student,google_ads,android,7283.12,0,0,2.0,0
337,2024-01-04,Pavlodar,Aktobe,4594,retail_fashion,online_store,qr_kaspi,entrepreneur,google_ads,web,9537.68,0,0,7.2,0
338,2024-01-04,Astana,Almaty,3533,grocery,online_store,qr_kaspi,salary_worker,referral,unknown,16471.3,0,1,4.4,0
339,2024-01-04,Pavlodar,Oskemen,2270,digital_services,marketplace,qr_kaspi,entrepreneur,google_ads,android,11655.83,0,0,13.4,0
340,2024-01-04,Karaganda,Astana,4818,grocery,marketplace,card_kz,student,google_ads,android,16134.53,0,0,8.5,0
341,2024-01-04,Shymkent,Taraz,1482,digital_services,offline_pos,card_kz,student,google_ads,android,9629.58,0,0,,0
342,2024-01-04,Aktobe,Taraz,4059,electronics,online_store,card_kz,unknown,instagram,android,15441.92,0,0,3.2,0
343,2024-01-04,Taraz,Oskemen,1549,food_delivery,offline_pos,wallet,salary_worker,tiktok,web,3066.28,0,0,4.5,0
344,2024-01-04,Atyrau,Pavlodar,4577,food_delivery,online_store,card_kz,salary_worker,referral,unknown,14966.91,0,0,3.7,0
345,2024-01-05,Almaty,Aktobe,3634,ride_hailing,online_store,qr_kaspi,salary_worker,tiktok,android,6663.98,0,0,10.3,0
346,2024-01-05,Pavlodar,Kostanay,4766,ride_hailing,online_store,card_kz,salary_worker,referral,web,4837.84,0,0,16.5,0
347,2024-01-05,Atyrau,Pavlodar,2944,retail_fashion,offline_pos,qr_kaspi,student,google_ads,android,15184.96,0,0,,0
348,2024-01-05,Karaganda,Kostanay,1382,digital_services,online_store,qr_kaspi,salary_worker,tiktok,android,10432.65,0,0,3.8,0
349,2024-01-05,Oskemen,Karaganda,2409,retail_fashion,online_store,qr_kaspi,entrepreneur,instagram,ios,11046.07,0,0,11.5,0
350,2024-01-05,Shymkent,Aktobe,3912,education_services,mobile_app,cash,student,instagram,android,12836.79,0,0,9.3,0
351,2024-01-05,Taraz,Atyrau,2584,food_delivery,mobile_app,qr_kaspi,retired,offline,unknown,21777.99,0,0,3.6,0
352,2024-01-05,Atyrau,Karaganda,3965,food_delivery,online_store,card_kz,salary_worker,google_ads,android,11589.85,0,0,14.0,0
353,2024-01-05,Shymkent,Almaty,1616,food_delivery,marketplace,card_kz,unknown,tiktok,android,16351.09,0,0,5.5,0
354,2024-01-05,Shymkent,Atyrau,1950,food_delivery,offline_pos,cash,retired,organic,android,6002.31,0,0,13.0,0
355,2024-01-05,Taraz,Aktobe,3206,ecommerce_general,social_media,card_kz,salary_worker,organic,web,5924.79,0,0,,0
356,2024-01-05,Atyrau,Pavlodar,2250,ecommerce_general,marketplace,wallet,salary_worker,instagram,ios,19328.99,0,0,5.3,0
357,2024-01-05,Astana,Kostanay,2889,food_delivery,marketplace,card_kz,unknown,tiktok,web,4881.91,1,0,8.5,0
358,2024-01-05,Taraz,Karaganda,2981,food_delivery,online_store,card_kz,salary_worker,instagram,web,9233.43,0,0,13.2,0
359,2024-01-05,Astana,Pavlodar,3871,healthcare_services,online_store,card_kz,salary_worker,organic,ios,21337.31,0,0,6.2,0
360,2024-01-05,Kostanay,Karaganda,2177,education_services,social_media,cash,student,instagram,android,22146.05,0,0,,0
361,2024-01-05,Kostanay,Astana,3686,electronics,online_store,qr_kaspi,entrepreneur,tiktok,android,5352.19,0,0,10.6,0
362,2024-01-05,Shymkent,Shymkent,2002,grocery,online_store,cash,retired,offline,android,8348.33,0,0,11.3,0
363,2024-01-05,Almaty,Karaganda,2959,education_services,social_media,card_intl,salary_worker,marketplace,android,17931.04,0,0,,0
364,2024-01-05,Taraz,Aktobe,1239,retail_fashion,online_store,card_kz,salary_worker,referral,web,16913.45,0,0,12.2,0
365,2024-01-05,Pavlodar,Astana,3865,food_delivery,online_store,cash,entrepreneur,tiktok,android,3129.0,0,0,2.9,0
366,2024-01-05,Karaganda,Karaganda,1895,education_services,offline_pos,qr_kaspi,salary_worker,organic,ios,13181.62,0,0,,0
367,2024-01-05,Shymkent,Almaty,2812,ride_hailing,online_store,card_kz,salary_worker,tiktok,android,5393.12,0,0,21.6,0
368,2024-01-05,Aktobe,Astana,2017,ecommerce_general,marketplace,qr_kaspi,student,marketplace,unknown,14360.82,0,0,2.7,0
369,2024-01-05,Oskemen,Oskemen,3060,digital_services,offline_pos,qr_kaspi,salary_worker,instagram,android,18072.64,0,0,,0
370,2024-01-05,Oskemen,Kostanay,4250,food_delivery,offline_pos,card_kz,unknown,instagram,web,3319.28,0,0,12.3,0
371,2024-01-05,Almaty,Kostanay,4582,retail_fashion,social_media,wallet,retired,tiktok,android,8195.02,0,0,,0
372,2024-01-05,Almaty,Atyrau,2815,grocery,offline_pos,qr_kaspi,salary_worker,google_ads,ios,10254.9,0,0,,0
373,2024-01-05,Kostanay,Karaganda,3866,grocery,online_store,card_kz,salary_worker,tiktok,web,7092.06,0,0,16.9,0
374,2024-01-05,Pavlodar,Taraz,1821,retail_fashion,social_media,qr_kaspi,student,google_ads,android,23971.35,0,0,,0
375,2024-01-05,Oskemen,Aktobe,4840,ecommerce_general,marketplace,card_intl,salary_worker,instagram,android,7307.8,0,1,3.6,0
376,2024-01-05,Karaganda,Almaty,4899,digital_services,social_media,qr_kaspi,student,referral,android,5278.9,0,0,,0
377,2024-01-05,Astana,Almaty,2024,ecommerce_general,social_media,qr_kaspi,unknown,instagram,web,6087.82,0,0,,0
378,2024-01-05,Shymkent,Shymkent,1858,ecommerce_general,offline_pos,card_kz,salary_worker,offline,web,11708.52,0,0,,0
379,2024-01-05,Taraz,Shymkent,1048,electronics,mobile_app,card_kz,entrepreneur,marketplace,android,14855.01,0,0,7.3,0
380,2024-01-05,Shymkent,Kostanay,4580,digital_services,online_store,qr_kaspi,student,google_ads,ios,16307.41,0,0,10.4,0
381,2024-01-05,Karaganda,Kostanay,4940,ecommerce_general,social_media,qr_kaspi,entrepreneur,tiktok,web,17059.11,0,0,,0
382,2024-01-05,Pavlodar,Taraz,1956,digital_services,mobile_app,card_kz,salary_worker,instagram,ios,10275.31,0,0,13.5,0
383,2024-01-05,Kostanay,Aktobe,4483,food_delivery,online_store,card_kz,unknown,organic,android,11594.67,0,0,12.1,0
384,2024-01-05,Astana,Shymkent,2212,ecommerce_general,social_media,cash,salary_worker,referral,web,16348.18,0,0,,0
385,2024-01-05,Shymkent,Taraz,4794,ride_hailing,offline_pos,card_intl,salary_worker,marketplace,android,4555.68,0,0,,0
386,2024-01-05,Aktobe,Atyrau,1997,healthcare_services,online_store,card_kz,salary_worker,instagram,android,41803.87,0,0,7.5,0
387,2024-01-05,Karaganda,Kostanay,2428,healthcare_services,marketplace,wallet,salary_worker,referral,android,5228.86,0,0,17.5,0
388,2024-01-05,Karaganda,Kostanay,1256,healthcare_services,online_store,wallet,salary_worker,instagram,android,14354.51,0,0,5.2,0
389,2024-01-05,Astana,Taraz,3589,ecommerce_general,offline_pos,card_kz,salary_worker,google_ads,android,4778.34,0,0,,0
390,2024-01-05,Pavlodar,Almaty,1166,grocery,social_media,card_kz,entrepreneur,organic,ios,14091.02,0,0,,0
391,2024-01-05,Pavlodar,Atyrau,4200,food_delivery,online_store,cash,entrepreneur,tiktok,unknown,8453.74,0,0,3.4,0
392,2024-01-05,Taraz,Astana,3491,healthcare_services,social_media,card_kz,student,google_ads,ios,15874.15,1,0,,0
393,2024-01-05,Kostanay,Taraz,1326,grocery,offline_pos,cash,student,google_ads,android,5562.1,0,0,,0
