transaction_id;date;region;city;merchant_id;merchant_category;channel;payment_method;customer_segment;acquisition_source;device_type;amount_kzt;;;;
233;2024-01-03;Taraz;Taraz;3058;electronics;online_store;qr_kaspi;student;tiktok;ios;64219.97;;;;
234;2024-01-03;Almaty;Astana;4035;food_delivery;social_media;card_kz;retired;organic;web;11287.28;;;;
235;2024-01-03;Kostanay;Oskemen;3701;ecommerce_general;offline_pos;qr_kaspi;salary_worker;tiktok;web;9066.04;;;;
236;2024-01-03;Shymkent;Kostanay;4709;retail_fashion;mobile_app;qr_kaspi;salary_worker;marketplace;web;5323.85;;;;
237;2024-01-03;Karaganda;Taraz;1277;electronics;marketplace;cash;retired;referral;web;21263.77;;;;
238;2024-01-03;Almaty;Taraz;3773;ecommerce_general;marketplace;card_kz;student;organic;ios;17662.17;;;;
239;2024-01-03;Taraz;Shymkent;4765;ecommerce_general;online_store;qr_kaspi;retired;google_ads;web;17142.73;;;;
240;2024-01-03;Kostanay;Atyrau;1709;education_services;social_media;card_kz;retired;tiktok;ios;13445.33;;;;
241;2024-01-03;Karaganda;Shymkent;3065;ecommerce_general;mobile_app;cash;student;tiktok;ios;7656.21;;;;
242;2024-01-03;Pavlodar;Oskemen;1279;ride_hailing;social_media;qr_kaspi;salary_worker;google_ads;web;2039.43;;;;
243;2024-01-03;Aktobe;Shymkent;3208;education_services;online_store;card_intl;entrepreneur;google_ads;web;19617.77;;;;
244;2024-01-03;Kostanay;Oskemen;4122;grocery;online_store;card_kz;salary_worker;tiktok;web;37259.88;;;;
245;2024-01-03;Taraz;Kostanay;4668;food_delivery;offline_pos;wallet;salary_worker;organic;android;4659.85;;;;
246;2024-01-03;Shymkent;Almaty;2945;grocery;social_media;qr_kaspi;salary_worker;marketplace;ios;6440.71;;;;
247;2024-01-03;Karaganda;Atyrau;2162;food_delivery;online_store;card_kz;entrepreneur;instagram;ios;5278.69;;;;
248;2024-01-03;Atyrau;Oskemen;1538;grocery;offline_pos;card_kz;student;tiktok;ios;11368.42;;;;
249;2024-01-03;Karaganda;Atyrau;4391;education_services;social_media;card_kz;student;google_ads;web;6269.75;;;;
250;2024-01-04;Aktobe;Pavlodar;3707;food_delivery;offline_pos;qr_kaspi;salary_worker;google_ads;web;9556.16;;;;
251;2024-01-04;Oskemen;Taraz;4155;ecommerce_general;online_store;card_kz;salary_worker;google_ads;ios;2372.95;;;;
252;2024-01-04;Astana;Atyrau;2766;retail_fashion;online_store;card_kz;student;organic;web;9025.27;;;;
253;2024-01-04;Oskemen;Kostanay;1294;ride_hailing;offline_pos;qr_kaspi;unknown;google_ads;android;5196.84;;;;
254;2024-01-04;Aktobe;Taraz;1987;ecommerce_general;offline_pos;wallet;entrepreneur;google_ads;android;26457.91;;;;
255;2024-01-04;Oskemen;Aktobe;4761;ecommerce_general;online_store;qr_kaspi;entrepreneur;referral;android;12147.42;;;;
256;2024-01-04;Aktobe;Kostanay;4772;ride_hailing;online_store;card_kz;salary_worker;marketplace;android;4661.26;;;;
257;2024-01-04;Taraz;Shymkent;3112;ecommerce_general;online_store;qr_kaspi;salary_worker;referral;ios;10591.08;;;;
258;2024-01-04;Aktobe;Astana;1023;ride_hailing;offline_pos;wallet;salary_worker;tiktok;android;8126.48;;;;
259;2024-01-04;Astana;Oskemen;3249;ecommerce_general;social_media;card_kz;salary_worker;referral;android;3845.0;;;;
260;2024-01-04;Almaty;Taraz;1091;grocery;offline_pos;qr_kaspi;unknown;marketplace;android;9633.07;;;;
261;2024-01-04;Taraz;Oskemen;1999;electronics;offline_pos;cash;unknown;referral;android;15944.53;;;;
262;2024-01-04;Atyrau;Atyrau;3997;grocery;online_store;qr_kaspi;student;google_ads;unknown;5374.3;;;;
263;2024-01-04;Almaty;Taraz;2088;ecommerce_general;online_store;card_kz;salary_worker;tiktok;android;5266.88;;;;
264;2024-01-04;Pavlodar;Pavlodar;3188;healthcare_services;social_media;card_intl;entrepreneur;referral;web;29754.05;;;;
265;2024-01-04;Atyrau;Aktobe;1411;ecommerce_general;mobile_app;card_kz;salary_worker;organic;web;6273.11;;;;
266;2024-01-04;Aktobe;Shymkent;1167;electronics;offline_pos;wallet;salary_worker;google_ads;android;20005.57;;;;
267;2024-01-04;Pavlodar;Karaganda;1314;food_delivery;offline_pos;qr_kaspi;student;referral;android;11798.81;;;;
268;2024-01-04;Almaty;Aktobe;2028;food_delivery;offline_pos;wallet;student;referral;web;12254.99;;;;
269;2024-01-04;Pavlodar;Almaty;2451;ecommerce_general;offline_pos;card_kz;retired;tiktok;android;3659.72;;;;
270;2024-01-04;Atyrau;Pavlodar;4059;food_delivery;mobile_app;qr_kaspi;student;instagram;ios;2782.22;;;;
271;2024-01-04;Almaty;Astana;4826;education_services;online_store;qr_kaspi;student;offline;web;18963.51;;;;
272;2024-01-04;Aktobe;Pavlodar;2573;ecommerce_general;mobile_app;card_intl;entrepreneur;referral;android;11550.3;;;;
273;2024-01-04;Oskemen;Astana;1219;ride_hailing;online_store;wallet;retired;referral;android;11201.09;;;;
274;2024-01-04;Karaganda;Kostanay;3766;ride_hailing;social_media;card_kz;student;tiktok;unknown;8238.38;;;;
275;2024-01-04;Kostanay;Kostanay;4549;grocery;social_media;qr_kaspi;salary_worker;instagram;web;4324.4;;;;
276;2024-01-04;Taraz;Atyrau;2946;grocery;mobile_app;card_kz;salary_worker;tiktok;ios;16306.35;;;;
277;2024-01-04;Kostanay;Astana;2311;ecommerce_general;offline_pos;wallet;salary_worker;tiktok;web;6980.6;;;;
278;2024-01-04;Kostanay;Atyrau;1024;ride_hailing;mobile_app;card_kz;salary_worker;offline;ios;6044.92;;;;
279;2024-01-04;Shymkent;Astana;3040;ride_hailing;marketplace;qr_kaspi;salary_worker;google_ads;android;2271.51;;;;
280;2024-01-04;Karaganda;Taraz;3716;retail_fashion;social_media;qr_kaspi;entrepreneur;instagram;web;12737.57;;;;
281;2024-01-04;Aktobe;Almaty;3521;grocery;marketplace;wallet;entrepreneur;instagram;android;21399.82;;;;
282;2024-01-04;Atyrau;Oskemen;4723;electronics;offline_pos;cash;unknown;tiktok;ios;38273.33;;;;
283;2024-01-04;Taraz;Aktobe;1116;travel;online_store;card_kz;salary_worker;tiktok;web;32376.21;;;;
284;2024-01-04;Pavlodar;Astana;4812;digital_services;marketplace;card_kz;salary_worker;tiktok;web;22663.13;;;;
285;2024-01-04;Karaganda;Pavlodar;2051;ecommerce_general;social_media;qr_kaspi;unknown;google_ads;web;5573.54;;;;
286;2024-01-04;Astana;Atyrau;1703;retail_fashion;offline_pos;card_kz;retired;organic;android;32427.42;;;;
287;2024-01-04;Pavlodar;Almaty;2924;healthcare_services;online_store;qr_kaspi;salary_worker;tiktok;android;4902.35;;;;
288;2024-01-04;Taraz;Kostanay;1582;electronics;marketplace;wallet;salary_worker;instagram;android;24547.62;;;;
289;2024-01-04;Astana;Karaganda;4091;grocery;social_media;card_intl;entrepreneur;tiktok;ios;7447.28;;;;
290;2024-01-04;Taraz;Atyrau;2508;food_delivery;offline_pos;card_kz;entrepreneur;tiktok;web;2740.54;;;;
291;2024-01-04;Taraz;Oskemen;2629;retail_fashion;online_store;qr_kaspi;student;instagram;web;21816.09;;;;
292;2024-01-04;Aktobe;Atyrau;3840;retail_fashion;social_media;cash;entrepreneur;tiktok;ios;14866.59;;;;
293;2024-01-04;Karaganda;Aktobe;4845;digital_services;online_store;card_kz;salary_worker;organic;android;9823.32;;;;
294;2024-01-04;Aktobe;Oskemen;4762;grocery;offline_pos;qr_kaspi;student;organic;android;11335.83;;;;
295;2024-01-04;Almaty;Oskemen;3986;electronics;offline_pos;wallet;salary_worker;referral;web;19862.14;;;;
296;2024-01-04;Atyrau;Almaty;4930;ecommerce_general;online_store;card_kz;salary_worker;google_ads;android;8311.57;;;;
297;2024-01-04;Oskemen;Oskemen;3543;food_delivery;online_store;wallet;salary_worker;tiktok;ios;3813.15;;;;
298;2024-01-04;Shymkent;Shymkent;4879;retail_fashion;marketplace;card_kz;salary_worker;tiktok;web;15394.81;;;;
299;2024-01-04;Shymkent;Aktobe;2438;grocery;offline_pos;qr_kaspi;entrepreneur;tiktok;android;6666.25;;;;
300;2024-01-04;Taraz;Kostanay;2424;electronics;offline_pos;card_kz;salary_worker;google_ads;android;7432.96;;;;
301;2024-01-04;Atyrau;Kostanay;4941;grocery;online_store;cash;salary_worker;tiktok;ios;15011.53;;;;
302;2024-01-04;Shymkent;Taraz;4985;retail_fashion;offline_pos;card_intl;salary_worker;instagram;ios;12960.07;;;;
303;2024-01-04;Oskemen;Oskemen;2692;grocery;mobile_app;qr_kaspi;entrepreneur;instagram;web;14551.42;;;;
304;2024-01-04;Karaganda;Pavlodar;2599;education_services;online_store;card_kz;retired;organic;web;15523.52;;;;
305;2024-01-04;Pavlodar;Shymkent;4149;retail_fashion;offline_pos;wallet;entrepreneur;tiktok;web;21774.01;;;;
306;2024-01-04;Atyrau;Atyrau;1281;food_delivery;online_store;qr_kaspi;salary_worker;organic;web;21350.62;;;;
307;2024-01-04;Shymkent;Taraz;2982;ecommerce_general;marketplace;card_kz;salary_worker;tiktok;android;4683.64;;;;
308;2024-01-04;Aktobe;Taraz;3819;ecommerce_general;offline_pos;wallet;salary_worker;instagram;android;11140.72;;;;
309;2024-01-04;Shymkent;Atyrau;4656;grocery;offline_pos;cash;salary_worker;google_ads;ios;3895.02;;;;
310;2024-01-04;Almaty;Astana;1518;retail_fashion;offline_pos;card_kz;entrepreneur;organic;web;7723.12;;;;
311;2024-01-04;Almaty;Astana;2919;digital_services;offline_pos;qr_kaspi;entrepreneur;instagram;ios;11687.39;;;;
312;2024-01-04;Pavlodar;Oskemen;2297;grocery;mobile_app;qr_kaspi;entrepreneur;referral;web;5944.89;;;;
313;2024-01-04;Oskemen;Karaganda;4412;education_services;offline_pos;cash;salary_worker;instagram;unknown;8032.59;;;;
314;2024-01-04;Karaganda;Taraz;1574;ride_hailing;offline_pos;qr_kaspi;retired;instagram;web;2263.35;;;;
315;2024-01-04;Oskemen;Atyrau;2739;education_services;offline_pos;qr_kaspi;entrepreneur;google_ads;ios;18172.09;;;;
316;2024-01-04;Aktobe;Kostanay;3657;healthcare_services;online_store;wallet;unknown;instagram;android;11765.84;;;;
317;2024-01-04;Karaganda;Taraz;3145;ecommerce_general;online_store;wallet;entrepreneur;tiktok;web;7123.29;;;;
318;2024-01-04;Shymkent;Almaty;2980;electronics;marketplace;qr_kaspi;student;google_ads;ios;13920.63;;;;
319;2024-01-04;Pavlodar;Oskemen;4833;ride_hailing;marketplace;card_kz;salary_worker;tiktok;web;5115.32;;;;
320;2024-01-04;Karaganda;Almaty;2955;ride_hailing;social_media;qr_kaspi;student;organic;android;1341.34;;;;
321;2024-01-04;Oskemen;Almaty;4004;retail_fashion;offline_pos;wallet;entrepreneur;tiktok;android;22889.7;;;;
322;2024-01-04;Oskemen;Kostanay;3934;retail_fashion;mobile_app;cash;salary_worker;google_ads;android;15399.77;;;;
323;2024-01-04;Shymkent;Pavlodar;2384;education_services;social_media;card_kz;unknown;instagram;web;47851.96;;;;
324;2024-01-04;Kostanay;Pavlodar;2576;food_delivery;social_media;qr_kaspi;salary_worker;organic;android;4950.73;;;;
325;2024-01-04;Oskemen;Astana;4802;ecommerce_general;mobile_app;cash;salary_worker;organic;ios;11913.45;;;;
326;2024-01-04;Atyrau;Almaty;1799;digital_services;online_store;qr_kaspi;salary_worker;instagram;web;2561.07;;;;
327;2024-01-04;Karaganda;Kostanay;3085;ride_hailing;offline_pos;card_kz;unknown;google_ads;web;10435.87;;;;
328;2024-01-04;Astana;Aktobe;1995;electronics;mobile_app;wallet;salary_worker;google_ads;android;28515.04;;;;
329;2024-01-04;Kostanay;Kostanay;4268;ride_hailing;offline_pos;cash;unknown;tiktok;ios;13510.07;;;;
330;2024-01-04;Pavlodar;Taraz;4577;ecommerce_general;mobile_app;qr_kaspi;entrepreneur;tiktok;ios;7170.66;;;;
331;2024-01-04;Pavlodar;Oskemen;3553;digital_services;online_store;wallet;entrepreneur;tiktok;web;8195.72;;;;
332;2024-01-04;Shymkent;Pavlodar;4784;digital_services;marketplace;card_kz;student;google_ads;android;40365.44;;;;
333;2024-01-04;Atyrau;Karaganda;3909;ride_hailing;offline_pos;qr_kaspi;entrepreneur;google_ads;android;3973.9;;;;
334;2024-01-04;Shymkent;Oskemen;3000;grocery;online_store;card_kz;salary_worker;tiktok;ios;7393.36;;;;
335;2024-01-04;Karaganda;Atyrau;1888;grocery;marketplace;cash;salary_worker;tiktok;web;24189.8;;;;
336;2024-01-04;Oskemen;Shymkent;1383;ride_hailing;online_store;qr_kaspi;student;google_ads;android;7283.12;;;;
337;2024-01-04;Pavlodar;Aktobe;4594;retail_fashion;online_store;qr_kaspi;entrepreneur;google_ads;web;9537.68;;;;
338;2024-01-04;Astana;Almaty;3533;grocery;online_store;qr_kaspi;salary_worker;referral;unknown;16471.3;;;;
339;2024-01-04;Pavlodar;Oskemen;2270;digital_services;marketplace;qr_kaspi;entrepreneur;google_ads;android;11655.83;;;;
340;2024-01-04;Karaganda;Astana;4818;grocery;marketplace;card_kz;student;google_ads;android;16134.53;;;;
341;2024-01-04;Shymkent;Taraz;1482;digital_services;offline_pos;card_kz;student;google_ads;android;9629.58;;;;
342;2024-01-04;Aktobe;Taraz;4059;electronics;online_store;card_kz;unknown;instagram;android;15441.92;;;;
343;2024-01-04;Taraz;Oskemen;1549;food_delivery;offline_pos;wallet;salary_worker;tiktok;web;3066.28;;;;
344;2024-01-04;Atyrau;Pavlodar;4577;food_delivery;online_store;card_kz;salary_worker;referral;unknown;14966.91;;;;
345;2024-01-05;Almaty;Aktobe;3634;ride_hailing;online_store;qr_kaspi;salary_worker;tiktok;android;6663.98;;;;
346;2024-01-05;Pavlodar;Kostanay;4766;ride_hailing;online_store;card_kz;salary_worker;referral;web;4837.84;;;;
347;2024-01-05;Atyrau;Pavlodar;2944;retail_fashion;offline_pos;qr_kaspi;student;google_ads;android;15184.96;;;;
348;2024-01-05;Karaganda;Kostanay;1382;digital_services;online_store;qr_kaspi;salary_worker;tiktok;android;10432.65;;;;
349;2024-01-05;Oskemen;Karaganda;2409;retail_fashion;online_store;qr_kaspi;entrepreneur;instagram;ios;11046.07;;;;
350;2024-01-05;Shymkent;Aktobe;3912;education_services;mobile_app;cash;student;instagram;android;12836.79;;;;
351;2024-01-05;Taraz;Atyrau;2584;food_delivery;mobile_app;qr_kaspi;retired;offline;unknown;21777.99;;;;
352;2024-01-05;Atyrau;Karaganda;3965;food_delivery;online_store;card_kz;salary_worker;google_ads;android;11589.85;;;;
353;2024-01-05;Shymkent;Almaty;1616;food_delivery;marketplace;card_kz;unknown;tiktok;android;16351.09;;;;
354;2024-01-05;Shymkent;Atyrau;1950;food_delivery;offline_pos;cash;retired;organic;android;6002.31;;;;
355;2024-01-05;Taraz;Aktobe;3206;ecommerce_general;social_media;card_kz;salary_worker;organic;web;5924.79;;;;
356;2024-01-05;Atyrau;Pavlodar;2250;ecommerce_general;marketplace;wallet;salary_worker;instagram;ios;19328.99;;;;
357;2024-01-05;Astana;Kostanay;2889;food_delivery;marketplace;card_kz;unknown;tiktok;web;4881.91;;;;
358;2024-01-05;Taraz;Karaganda;2981;food_delivery;online_store;card_kz;salary_worker;instagram;web;9233.43;;;;
359;2024-01-05;Astana;Pavlodar;3871;healthcare_services;online_store;card_kz;salary_worker;organic;ios;21337.31;;;;
360;2024-01-05;Kostanay;Karaganda;2177;education_services;social_media;cash;student;instagram;android;22146.05;;;;
361;2024-01-05;Kostanay;Astana;3686;electronics;online_store;qr_kaspi;entrepreneur;tiktok;android;5352.19;;;;
362;2024-01-05;Shymkent;Shymkent;2002;grocery;online_store;cash;retired;offline;android;8348.33;;;;
363;2024-01-05;Almaty;Karaganda;2959;education_services;social_media;card_intl;salary_worker;marketplace;android;17931.04;;;;
364;2024-01-05;Taraz;Aktobe;1239;retail_fashion;online_store;card_kz;salary_worker;referral;web;16913.45;;;;
365;2024-01-05;Pavlodar;Astana;3865;food_delivery;online_store;cash;entrepreneur;tiktok;android;3129.0;;;;
366;2024-01-05;Karaganda;Karaganda;1895;education_services;offline_pos;qr_kaspi;salary_worker;organic;ios;13181.62;;;;
367;2024-01-05;Shymkent;Almaty;2812;ride_hailing;online_store;card_kz;salary_worker;tiktok;android;5393.12;;;;
368;2024-01-05;Aktobe;Astana;2017;ecommerce_general;marketplace;qr_kaspi;student;marketplace;unknown;14360.82;;;;
369;2024-01-05;Oskemen;Oskemen;3060;digital_services;offline_pos;qr_kaspi;salary_worker;instagram;android;18072.64;;;;
370;2024-01-05;Oskemen;Kostanay;4250;food_delivery;offline_pos;card_kz;unknown;instagram;web;3319.28;;;;
371;2024-01-05;Almaty;Kostanay;4582;retail_fashion;social_media;wallet;retired;tiktok;android;8195.02;;;;
372;2024-01-05;Almaty;Atyrau;2815;grocery;offline_pos;qr_kaspi;salary_worker;google_ads;ios;10254.9;;;;
373;2024-01-05;Kostanay;Karaganda;3866;grocery;online_store;card_kz;salary_worker;tiktok;web;7092.06;;;;
374;2024-01-05;Pavlodar;Taraz;1821;retail_fashion;social_media;qr_kaspi;student;google_ads;android;23971.35;;;;
375;2024-01-05;Oskemen;Aktobe;4840;ecommerce_general;marketplace;card_intl;salary_worker;instagram;android;7307.8;;;;
376;2024-01-05;Karaganda;Almaty;4899;digital_services;social_media;qr_kaspi;student;referral;android;5278.9;;;;
377;2024-01-05;Astana;Almaty;2024;ecommerce_general;social_media;qr_kaspi;unknown;instagram;web;6087.82;;;;
378;2024-01-05;Shymkent;Shymkent;1858;ecommerce_general;offline_pos;card_kz;salary_worker;offline;web;11708.52;;;;
379;2024-01-05;Taraz;Shymkent;1048;electronics;mobile_app;card_kz;entrepreneur;marketplace;android;14855.01;;;;
380;2024-01-05;Shymkent;Kostanay;4580;digital_services;online_store;qr_kaspi;student;google_ads;ios;16307.41;;;;
381;2024-01-05;Karaganda;Kostanay;4940;ecommerce_general;social_media;qr_kaspi;entrepreneur;tiktok;web;17059.11;;;;
382;2024-01-05;Pavlodar;Taraz;1956;digital_services;mobile_app;card_kz;salary_worker;instagram;ios;10275.31;;;;
383;2024-01-05;Kostanay;Aktobe;4483;food_delivery;online_store;card_kz;unknown;organic;android;11594.67;;;;
384;2024-01-05;Astana;Shymkent;2212;ecommerce_general;social_media;cash;salary_worker;referral;web;16348.18;;;;
385;2024-01-05;Shymkent;Taraz;4794;ride_hailing;offline_pos;card_intl;salary_worker;marketplace;android;4555.68;;;;
386;2024-01-05;Aktobe;Atyrau;1997;healthcare_services;online_store;card_kz;salary_worker;instagram;android;41803.87;;;;
387;2024-01-05;Karaganda;Kostanay;2428;healthcare_services;marketplace;wallet;salary_worker;referral;android;5228.86;;;;
388;2024-01-05;Karaganda;Kostanay;1256;healthcare_services;online_store;wallet;salary_worker;instagram;android;14354.51;;;;
389;2024-01-05;Astana;Taraz;3589;ecommerce_general;offline_pos;card_kz;salary_worker;google_ads;android;4778.34;;;;
390;2024-01-05;Pavlodar;Almaty;1166;grocery;social_media;card_kz;entrepreneur;organic;ios;14091.02;;;;
391;2024-01-05;Pavlodar;Atyrau;4200;food_delivery;online_store;cash;entrepreneur;tiktok;unknown;8453.74;;;;
392;2024-01-05;Taraz;Astana;3491;healthcare_services;social_media;card_kz;student;google_ads;ios;15874.15;;;;
393;2024-01-05;Kostanay;Taraz;1326;grocery;offline_pos;cash;student;google_ads;android;5562.1;;;;
394;2024-01-05;Shymkent;Pavlodar;3876;ride_hailing;online_store;card_kz;student;tiktok;web;5562.09;;;;
395;2024-01-05;Atyrau;Atyrau;1899;food_delivery;online_store;card_kz;salary_worker;organic;ios;5962.32;;;;
396;2024-01-05;Shymkent;Pavlodar;2848;healthcare_services;offline_pos;cash;salary_worker;instagram;web;8998.68;;;;
397;2024-01-05;Pavlodar;Pavlodar;4390;electronics;marketplace;cash;salary_worker;google_ads;web;19264.05;;;;
398;2024-01-05;Karaganda;Oskemen;1279;education_services;offline_pos;qr_kaspi;salary_worker;instagram;unknown;17600.47;;;;
399;2024-01-05;Karaganda;Pavlodar;1773;ecommerce_general;online_store;card_kz;entrepreneur;google_ads;android;10356.28;;;;
400;2024-01-05;Shymkent;Taraz;1469;retail_fashion;mobile_app;qr_kaspi;student;tiktok;web;10495.81;;;;
401;2024-01-05;Oskemen;Almaty;1336;grocery;offline_pos;qr_kaspi;entrepreneur;tiktok;android;7322.44;;;;
402;2024-01-05;Astana;Kostanay;4307;ecommerce_general;online_store;card_kz;entrepreneur;tiktok;android;4859.06;;;;
403;2024-01-05;Aktobe;Karaganda;4618;grocery;offline_pos;qr_kaspi;salary_worker;google_ads;android;8799.07;;;;
404;2024-01-05;Shymkent;Oskemen;3438;ecommerce_general;online_store;card_kz;unknown;instagram;web;48572.41;;;;
405;2024-01-05;Karaganda;Oskemen;2621;ecommerce_general;online_store;card_kz;entrepreneur;tiktok;android;28009.83;;;;
406;2024-01-05;Almaty;Almaty;3444;food_delivery;marketplace;cash;entrepreneur;referral;android;5890.19;;;;
407;2024-01-05;Aktobe;Taraz;3500;ecommerce_general;offline_pos;card_intl;salary_worker;instagram;android;10568.15;;;;
408;2024-01-05;Karaganda;Shymkent;4802;healthcare_services;online_store;cash;unknown;google_ads;ios;4599.14;;;;
409;2024-01-05;Astana;Pavlodar;2613;ecommerce_general;online_store;card_kz;entrepreneur;google_ads;android;8880.73;;;;
410;2024-01-05;Karaganda;Atyrau;2227;electronics;mobile_app;card_kz;salary_worker;instagram;web;19405.83;;;;
411;2024-01-05;Atyrau;Karaganda;3563;retail_fashion;offline_pos;qr_kaspi;salary_worker;referral;android;9679.75;;;;
